probe,status
cg09829295,removed_high_na
cg08106288,removed_high_na
cg22645355,removed_high_na
cg22881967,removed_high_na
cg03847896,removed_high_na
cg14972228,removed_high_na
cg14601891,removed_high_na
cg02570223,removed_high_na
cg01974001,removed_high_na
cg04783450,removed_high_na
cg04972545,removed_high_na
cg10042755,removed_high_na
cg13352708,removed_high_na
ch.4.134210136F,removed_high_na
cg19377607,removed_high_na
cg10823322,removed_high_na
cg20270653,removed_high_na
cg09012726,removed_high_na
cg13177195,removed_high_na
cg25720128,removed_high_na
cg06451604,removed_high_na
cg04269879,removed_high_na
cg20034856,removed_high_na
cg26115927,removed_high_na
cg01610494,removed_high_na
cg08756887,removed_high_na
cg05405275,removed_high_na
cg22720428,removed_high_na
cg02047286,removed_high_na
cg03000942,removed_high_na
cg03221390,removed_high_na
cg02801570,removed_high_na
cg04627183,removed_high_na
cg07696310,removed_high_na
cg26640866,removed_high_na
cg02734883,removed_high_na
cg14776016,removed_high_na
cg02267992,removed_high_na
cg06339090,removed_high_na
cg04486839,removed_high_na
cg07276621,removed_high_na
cg08372051,removed_high_na
cg03215535,removed_high_na
cg26204803,removed_high_na
cg06413976,removed_high_na
cg24691330,removed_high_na
cg10425698,removed_high_na
cg20416769,removed_high_na
cg03307380,removed_high_na
cg20395072,removed_high_na
cg24325991,removed_high_na
cg14313932,removed_high_na
cg12838194,removed_high_na
cg00443194,removed_high_na
cg08858464,removed_high_na
cg01169521,removed_high_na
cg25817884,removed_high_na
cg12126423,removed_high_na
cg06258842,removed_high_na
cg03037561,removed_high_na
cg12727680,removed_high_na
cg06477464,removed_high_na
cg04964733,removed_high_na
cg07382129,removed_high_na
cg00224465,removed_high_na
cg26676094,removed_high_na
cg04635069,removed_high_na
cg27204432,removed_high_na
cg11321921,removed_high_na
cg20113993,removed_high_na
cg12922289,removed_high_na
cg08857351,removed_high_na
cg18931750,removed_high_na
cg22690720,removed_high_na
cg15196147,removed_high_na
cg14199261,removed_high_na
cg14404930,removed_high_na
cg02689514,removed_high_na
cg04408379,removed_high_na
cg02201479,removed_high_na
cg27573841,removed_high_na
cg21780154,removed_high_na
cg11571124,removed_high_na
cg06531870,removed_high_na
cg22177503,removed_high_na
cg13009143,removed_high_na
cg04777474,removed_high_na
cg17795265,removed_high_na
cg08729839,removed_high_na
cg22075974,removed_high_na
cg04816348,removed_high_na
cg12115438,removed_high_na
cg06961354,removed_high_na
cg09283977,removed_high_na
cg12631085,removed_high_na
cg20275244,removed_high_na
cg20219287,removed_high_na
cg07822618,removed_high_na
cg05669906,removed_high_na
cg10433718,removed_high_na
cg23695880,removed_high_na
cg26267340,removed_high_na
cg10388667,removed_high_na
cg03955859,removed_high_na
cg07779179,removed_high_na
cg02478118,removed_high_na
cg21255209,removed_high_na
cg12155443,removed_high_na
cg27006366,removed_high_na
cg02870234,removed_high_na
cg04520693,removed_high_na
cg03553529,removed_high_na
cg08449975,removed_high_na
cg02432101,removed_high_na
cg20385229,removed_high_na
cg14613402,removed_high_na
cg26297203,removed_high_na
cg04952446,removed_high_na
cg08124330,removed_high_na
cg24504936,removed_high_na
cg04529486,removed_high_na
cg00394385,removed_high_na
cg03323598,removed_high_na
ch.11.2025741R,removed_high_na
cg14179288,removed_high_na
cg10195146,removed_high_na
cg22846498,removed_high_na
cg19446385,removed_high_na
cg14073541,removed_high_na
cg17978293,removed_high_na
cg05482306,removed_high_na
cg07091781,removed_high_na
cg20520888,removed_high_na
cg11828820,removed_high_na
cg16294559,removed_high_na
cg07222058,removed_high_na
cg05392448,removed_high_na
cg23881962,removed_high_na
cg20275203,removed_high_na
cg10705835,removed_high_na
cg12863967,removed_high_na
cg23682134,removed_high_na
cg03374148,removed_high_na
cg17857642,removed_high_na
cg03966669,removed_high_na
cg21718412,removed_high_na
cg05681757,removed_high_na
cg14691924,removed_high_na
cg18446159,removed_high_na
cg04654274,removed_high_na
cg13756075,removed_high_na
cg20027742,removed_high_na
cg25793587,removed_high_na
cg00761529,removed_high_na
cg18287522,removed_high_na
cg19297688,removed_high_na
cg22234780,removed_high_na
cg11937033,removed_high_na
cg22538757,removed_high_na
cg13338133,removed_high_na
cg14523312,removed_high_na
cg10241247,removed_high_na
cg07375964,removed_high_na
cg05165445,removed_high_na
cg11875917,removed_high_na
cg19674032,removed_high_na
cg22700220,removed_high_na
cg08409361,removed_high_na
cg26916109,removed_high_na
cg01619490,removed_high_na
cg06144743,removed_high_na
cg09001708,removed_high_na
cg13089154,removed_high_na
cg06481749,removed_high_na
ch.10.2480690F,removed_high_na
cg00877758,removed_high_na
cg02011124,removed_high_na
cg18282096,removed_high_na
cg08347442,removed_high_na
cg10634403,removed_high_na
cg10498814,removed_high_na
cg12897844,removed_high_na
cg22079827,removed_high_na
cg20522761,removed_high_na
cg25222089,removed_high_na
cg05696034,removed_high_na
cg05508355,removed_high_na
cg24937685,removed_high_na
cg24937681,removed_high_na
ch.4.129827632R,removed_high_na
cg08346627,removed_high_na
cg10163122,removed_high_na
cg06795980,removed_high_na
cg12159577,removed_high_na
cg27624471,removed_high_na
cg16783300,removed_high_na
cg01191587,removed_high_na
cg24375209,removed_high_na
cg03849728,removed_high_na
cg13375262,removed_high_na
cg01058711,removed_high_na
cg08803790,removed_high_na
cg13027142,removed_high_na
cg11281961,removed_high_na
cg25500616,removed_high_na
cg05357861,removed_high_na
cg05388057,removed_high_na
cg02740893,removed_high_na
cg12578615,removed_high_na
cg04608829,removed_high_na
cg00503338,removed_high_na
cg14203970,removed_high_na
cg27120246,removed_high_na
cg09682361,removed_high_na
cg14022105,removed_high_na
cg11389257,removed_high_na
cg20689742,removed_high_na
cg08968603,removed_high_na
cg02812757,removed_high_na
cg19770426,removed_high_na
cg19409579,removed_high_na
cg10497951,removed_high_na
cg02059391,removed_high_na
cg04541670,removed_high_na
cg16767880,removed_high_na
cg03553897,removed_high_na
cg01587709,removed_high_na
cg21105019,removed_high_na
cg00347882,removed_high_na
ch.17.1360189F,removed_high_na
cg00576967,removed_high_na
cg09423459,removed_high_na
cg00576968,removed_high_na
cg13195463,removed_high_na
cg07255019,removed_high_na
cg03407622,removed_high_na
cg00859314,removed_high_na
cg10065416,removed_high_na
cg19677830,removed_high_na
cg23145322,removed_high_na
cg17267256,removed_high_na
cg04596060,removed_high_na
cg13094313,removed_high_na
cg15113123,removed_high_na
cg10430348,removed_high_na
cg18596626,removed_high_na
cg07778145,removed_high_na
cg00148727,removed_high_na
cg22809682,removed_high_na
cg06393998,removed_high_na
cg06918443,removed_high_na
cg23640744,removed_high_na
cg06772268,removed_high_na
cg27083627,removed_high_na
cg10892251,removed_high_na
cg10737883,removed_high_na
cg00471142,removed_high_na
cg17745339,removed_high_na
cg14679235,removed_high_na
cg14275693,removed_high_na
cg10827754,removed_high_na
cg08580268,removed_high_na
cg16250722,removed_high_na
ch.14.556710R,removed_high_na
cg22096465,removed_high_na
cg00905156,removed_high_na
cg19293163,removed_high_na
cg26836717,removed_high_na
cg16147880,removed_high_na
cg03840912,removed_high_na
cg02140508,removed_high_na
cg10483333,removed_high_na
cg10319943,removed_high_na
cg18019810,removed_high_na
cg00137944,removed_high_na
cg04200485,removed_high_na
cg15387278,removed_high_na
cg26327984,removed_high_na
cg13319042,removed_high_na
cg08601192,removed_high_na
cg01158415,removed_high_na
cg11014960,removed_high_na
cg11527001,removed_high_na
cg17411020,removed_high_na
ch.17.1171617F,removed_high_na
cg00082729,removed_high_na
cg11714320,removed_high_na
cg02173072,removed_high_na
cg22657302,removed_high_na
cg25491948,removed_high_na
cg20740485,removed_high_na
cg11394278,removed_high_na
cg16325628,removed_high_na
cg05170353,removed_high_na
cg19880942,removed_high_na
cg20217649,removed_high_na
cg25653448,removed_high_na
cg22732055,removed_high_na
cg21175623,removed_high_na
cg16476639,removed_high_na
cg24233293,removed_high_na
cg26542962,removed_high_na
cg21484985,removed_high_na
cg05999978,removed_high_na
cg05890062,removed_high_na
cg12229775,removed_high_na
cg18410078,removed_high_na
cg01756063,removed_high_na
cg14742715,removed_high_na
cg01035826,removed_high_na
cg09828381,removed_high_na
cg27058166,removed_high_na
cg02462547,removed_high_na
cg00333848,removed_high_na
cg19210342,removed_high_na
cg19658268,removed_high_na
cg15646367,removed_high_na
cg03845435,removed_high_na
cg01058266,removed_high_na
cg21534771,removed_high_na
cg21534774,removed_high_na
cg10207799,removed_high_na
cg19754707,removed_high_na
cg09266881,removed_high_na
cg07479253,removed_high_na
cg09372739,removed_high_na
cg13285600,removed_high_na
cg10616859,removed_high_na
cg04702527,removed_high_na
cg15945999,removed_high_na
cg24077080,removed_high_na
cg19500311,removed_high_na
cg03278271,removed_high_na
cg14590325,removed_high_na
cg17502527,removed_high_na
cg19254282,removed_high_na
ch.10.1965163R,removed_high_na
cg10476980,removed_high_na
cg02799934,removed_high_na
cg14977165,removed_high_na
cg27228660,removed_high_na
cg02378189,removed_high_na
cg15052447,removed_high_na
cg06715628,removed_high_na
cg14218962,removed_high_na
cg23245663,removed_high_na
cg10551856,removed_high_na
cg03005407,removed_high_na
cg03897954,removed_high_na
cg23012703,removed_high_na
cg00503731,removed_high_na
cg16717431,removed_high_na
cg23924306,removed_high_na
cg27312530,removed_high_na
cg24425968,removed_high_na
cg12101256,removed_high_na
cg18977290,removed_high_na
cg21782529,removed_high_na
cg25550390,removed_high_na
cg13279713,removed_high_na
cg07220821,removed_high_na
cg18582556,removed_high_na
cg01109660,removed_high_na
cg06130787,removed_high_na
cg00954931,removed_high_na
cg06859084,removed_high_na
cg24742298,removed_high_na
cg05126289,removed_high_na
cg09724798,removed_high_na
cg13463176,removed_high_na
cg15153131,removed_high_na
cg20444370,removed_high_na
cg09044498,removed_high_na
cg11085062,removed_high_na
cg13659928,removed_high_na
cg08698856,removed_high_na
cg05836646,removed_high_na
cg15740507,removed_high_na
cg09072408,removed_high_na
cg06202903,removed_high_na
cg07089077,removed_high_na
cg25840780,removed_high_na
cg21957905,removed_high_na
cg06532924,removed_high_na
cg15836199,removed_high_na
cg21731286,removed_high_na
cg05901786,removed_high_na
cg04480052,removed_high_na
cg02351745,removed_high_na
cg02325832,removed_high_na
cg14075413,removed_high_na
cg17174893,removed_high_na
cg04237482,removed_high_na
cg25650661,removed_high_na
cg09134179,removed_high_na
cg25943727,removed_high_na
cg18709904,removed_high_na
cg22326227,removed_high_na
cg26706403,removed_high_na
cg16266126,removed_high_na
cg01163515,removed_high_na
cg01256444,removed_high_na
cg21221054,removed_high_na
cg05565355,removed_high_na
cg16885982,removed_high_na
cg07473909,removed_high_na
cg17717588,removed_high_na
cg22986662,removed_high_na
cg05497216,removed_high_na
cg26851376,removed_high_na
cg22864433,removed_high_na
cg02537902,removed_high_na
cg10749626,removed_high_na
cg01216418,removed_high_na
cg11331803,removed_high_na
cg24057374,removed_high_na
cg17240680,removed_high_na
cg14132916,removed_high_na
cg00569813,removed_high_na
cg04786889,removed_high_na
cg11947162,removed_high_na
cg19503341,removed_high_na
cg26645879,removed_high_na
cg01584797,removed_high_na
cg25655333,removed_high_na
cg25445634,removed_high_na
cg19229716,removed_high_na
cg04061411,removed_high_na
cg02117021,removed_high_na
cg12420948,removed_high_na
cg19935097,removed_high_na
cg13955423,removed_high_na
cg01456626,removed_high_na
cg13421062,removed_high_na
cg07060204,removed_high_na
cg06073695,removed_high_na
ch.10.622552R,removed_high_na
cg17364250,removed_high_na
ch.8.125388564R,removed_high_na
cg12169875,removed_high_na
cg27305060,removed_high_na
cg06490169,removed_high_na
cg09980686,removed_high_na
cg24006991,removed_high_na
cg21524424,removed_high_na
cg16509777,removed_high_na
cg01637519,removed_high_na
cg14266837,removed_high_na
cg26023268,removed_high_na
cg07465864,removed_high_na
cg08662766,removed_high_na
cg17423650,removed_high_na
cg08537127,removed_high_na
cg01905046,removed_high_na
cg07649586,removed_high_na
cg23902264,removed_high_na
cg18196900,removed_high_na
cg22655582,removed_high_na
cg05299361,removed_high_na
cg03752430,removed_high_na
cg06649610,removed_high_na
cg08053204,removed_high_na
cg00846287,removed_high_na
cg10989683,removed_high_na
cg05839762,removed_high_na
cg10618823,removed_high_na
cg25471987,removed_high_na
cg05218205,removed_high_na
cg06642397,removed_high_na
cg06618497,removed_high_na
cg26176348,removed_high_na
cg01330679,removed_high_na
cg20963429,removed_high_na
cg20024757,removed_high_na
cg19988490,removed_high_na
cg10003048,removed_high_na
cg16027847,removed_high_na
cg16481192,removed_high_na
cg01397046,removed_high_na
cg02410887,removed_high_na
cg00549758,removed_high_na
cg21765440,removed_high_na
cg19850024,removed_high_na
cg16493698,removed_high_na
cg11769851,removed_high_na
cg01239367,removed_high_na
cg04043623,removed_high_na
cg03014680,removed_high_na
cg13159120,removed_high_na
cg15677434,removed_high_na
cg14062261,removed_high_na
cg19550388,removed_high_na
cg20986443,removed_high_na
cg05462922,removed_high_na
cg15170456,removed_high_na
cg08161136,removed_high_na
cg06084312,removed_high_na
cg25641745,removed_high_na
cg09132256,removed_high_na
cg14586993,removed_high_na
cg07649206,removed_high_na
cg26040903,removed_high_na
cg01248426,removed_high_na
cg01555105,removed_high_na
cg07257190,removed_high_na
cg19948712,removed_high_na
cg03086235,removed_high_na
cg25960403,removed_high_na
cg19033271,removed_high_na
cg01439649,removed_high_na
cg14187877,removed_high_na
cg15268920,removed_high_na
cg22131547,removed_high_na
cg01601299,removed_high_na
cg18259400,removed_high_na
cg09807821,removed_high_na
cg05977992,removed_high_na
cg02609263,removed_high_na
cg03658236,removed_high_na
cg19497424,removed_high_na
cg03642362,removed_high_na
cg19396574,removed_high_na
cg12864597,removed_high_na
cg12864592,removed_high_na
cg13722700,removed_high_na
cg05167468,removed_high_na
cg07302959,removed_high_na
cg14043752,removed_high_na
cg23381885,removed_high_na
cg00856002,removed_high_na
cg09281891,removed_high_na
cg05838727,removed_high_na
cg02610438,removed_high_na
cg03117697,removed_high_na
cg00234095,removed_high_na
cg01306662,removed_high_na
cg08945711,removed_high_na
cg18884536,removed_high_na
cg25937790,removed_high_na
ch.12.706878F,removed_high_na
cg12650565,removed_high_na
cg06853609,removed_high_na
cg13452317,removed_high_na
cg17677988,removed_high_na
cg06853602,removed_high_na
cg08803783,removed_high_na
cg20313522,removed_high_na
cg08012201,removed_high_na
cg14615192,removed_high_na
cg16995606,removed_high_na
cg18926420,removed_high_na
cg08137669,removed_high_na
cg05231098,removed_high_na
cg02641052,removed_high_na
cg08198983,removed_high_na
cg16709694,removed_high_na
cg00779616,removed_high_na
cg04714076,removed_high_na
cg18089238,removed_high_na
cg08110058,removed_high_na
cg12087891,removed_high_na
cg27198899,removed_high_na
cg06316502,removed_high_na
cg02093918,removed_high_na
cg22668995,removed_high_na
cg06673969,removed_high_na
cg13906362,removed_high_na
cg06100570,removed_high_na
cg20946538,removed_high_na
cg15376155,removed_high_na
cg24853975,removed_high_na
cg13376768,removed_high_na
cg10430189,removed_high_na
cg09508434,removed_high_na
cg11192270,removed_high_na
cg15194943,removed_high_na
cg15716210,removed_high_na
cg06578851,removed_high_na
cg02895381,removed_high_na
cg27175470,removed_high_na
cg22427575,removed_high_na
cg19626737,removed_high_na
cg05018674,removed_high_na
cg06304190,removed_high_na
cg12423902,removed_high_na
cg06681434,removed_high_na
cg16028965,removed_high_na
cg19401277,removed_high_na
cg23986826,removed_high_na
cg03305181,removed_high_na
ch.2.126989343R,removed_high_na
cg12058021,removed_high_na
